"SIdent";"Schlag.ID";"KID";"AUI.ID";"BFS.Nr";"Zone.Nr";"BF";"Schlagflaeche";"Menge.Produkt";"Rohleistung.total";"Rohleistung.aus.landwirtschaftlicher.Produktion";"Arbeitskräfte.Betrieb";"Hangbeiträge..2.v.2.";"Hangbeiträge..1.v.2..";"Tierhaltung";"Ausbildung.Betriebsleiter";"Tierbestand.total..im.Eigentum.";"Landwirtschaftliches.Einkommen..LE.";"Pflanzenbau";"Betriebseinkommen";"Dünger";"Sachkosten.Pflanzenbau";"Aktiven.Betrieb";"Alter.Betriebsleiter";"Fremdfinanzierungsgrad..Nenner.";"Fremdfinanzierungsgrad..Zähler.";"Mfungag";"Extenso";"Insektizid";"AIag";"HR";"Menge.Produkt.ha2";"Ext";"STIprob";"Kultur";"Kantonsnr.";"Gemeinde";"Region";"Datum";"Massnahmedetail.ID";"Kulturertrag";"Einheit.Produkt";"Jahr";"Arbeitskräfte.Betrieb.1";"Gesamteinkommen..GE.";"Höhe.über.Meer";"Direktzahlungen";"Pflanzenschutz";"Anlagevermögen";"Minsektag";"Mherbreduzag";"Herbizid";"Rest";"TL";"AIA";"PSMBez";"name";"maxUm";"max";"HL";"PSMIdent";"LN";"Einheit.Ertrag.ha";"Menge.Produkt.ha";"Zone";"Landwirtschaftliche.Nutzfläche";"Ausserlandwirtschaftliches.Einkommen";"Aktiven.total";"Hagelversicherung";"Mherbag";"Mtillag";"Fungizid";"HerbBio";"FL";"Massnahmeflaeche2";"AIAha";"STIQuotient";"P09";"P10";"P11";"P12";"P13";"AP";"P09.ha";"P10.ha";"P11.ha";"P12.ha";"P13.ha";"AP.ha";"Menge.ha_P";"Extag";"Kartoffeln";"Mais";"Obst";"UebrigesGetreide";"Winterweizen";"WinterweizenExt";"Flaeche";"Mtillagag";"notBioMittel";"BioMittel"
"142 Obst";"DD6ACC57-C40C-4750-8F7B-811D87";"Delan WG Kirsche";142;9;31;17,48;0,05;0,08;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;1,6;1;0;"Obst";1;"Mettmenstetten";"Tal";"15.05.2012";"8F1AACDC-72D6-40FF-93D6-81F7A1";120;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";1,6;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,05;1,12;NA;73,4;70,5;75;72,5;72,5;5,8;58,72;56,4;60;58;58;2,9;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"AC0152F0-1F6A-4C30-B1FE-448CB6";"Tega Kernobst";142;9;31;17,48;0,28;0,02;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,5;20;0,0714285714285714;1;0;"Obst";1;"Mettmenstetten";"Tal";"02.08.2012";"E758C4DE-CFE8-4BAB-B707-791D83";400;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,435666453619202;0,01;"Tega";"Tega";0,00024;240;0,0571428571428571;"30707 2";17,03;"dt";0,071428571;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,121953373818306;0,28;0,0357142857142857;297,619047619048;333,8;333,8;310;310;310;6,2;126,84;126,84;124;124;124;34,72;0,386666666666667;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"AC0152F0-1F6A-4C30-B1FE-448CB6";"Delan WG Kernobst";142;9;31;17,48;0,28;0,05;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;0,178571428571429;1;0;"Obst";1;"Mettmenstetten";"Tal";"30.05.2012";"8A879F01-F6FD-4E67-8053-4D7EA4";400;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,035;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";0,178571429;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,28;0,125;NA;73,4;70,5;75;72,5;72,5;3,625;58,72;56,4;60;58;58;16,24;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"AC0152F0-1F6A-4C30-B1FE-448CB6";"Delan WG Kernobst";142;9;31;17,48;0,28;0,05;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;0,178571428571429;1;0;"Obst";1;"Mettmenstetten";"Tal";"13.06.2012";"3AD92F98-3108-4E68-9521-6E859A";400;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,035;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";0,178571429;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,28;0,125;NA;73,4;70,5;75;72,5;72,5;3,625;58,72;56,4;60;58;58;16,24;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"DD6ACC57-C40C-4750-8F7B-811D87";"Delan WG Kirsche";142;9;31;17,48;0,05;0,08;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;1,6;1;0;"Obst";1;"Mettmenstetten";"Tal";"23.04.2012";"26852CE1-BE71-4C2F-A781-15F288";120;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";1,6;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,05;1,12;NA;73,4;70,5;75;72,5;72,5;5,8;58,72;56,4;60;58;58;2,9;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"AC0152F0-1F6A-4C30-B1FE-448CB6";"Delan WG Kernobst";142;9;31;17,48;0,28;0,05;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;0,178571428571429;1;0;"Obst";1;"Mettmenstetten";"Tal";"16.04.2012";"14FF8470-75E6-445D-BBB8-BA811A";400;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,035;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";0,178571429;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,28;0,125;NA;73,4;70,5;75;72,5;72,5;3,625;58,72;56,4;60;58;58;16,24;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"FCC29AA9-AAA2-4EC6-87DB-71F439";"Delan WG Steinobst";142;9;31;17,48;0,02;0,08;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;4;1;0;"Obst";1;"Mettmenstetten";"Tal";"02.05.2012";"475888BD-78CE-4F38-93D7-452695";150;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";4;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,02;2,8;NA;73,4;70,5;75;72,5;72,5;5,8;58,72;56,4;60;58;58;1,16;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"AC0152F0-1F6A-4C30-B1FE-448CB6";"Delan WG Kernobst";142;9;31;17,48;0,28;0,05;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;0,178571428571429;1;0;"Obst";1;"Mettmenstetten";"Tal";"15.05.2012";"507F2E0D-F26C-4DCF-A83A-8AC4B9";400;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,035;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";0,178571429;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,28;0,125;NA;73,4;70,5;75;72,5;72,5;3,625;58,72;56,4;60;58;58;16,24;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"DD6ACC57-C40C-4750-8F7B-811D87";"Delan WG Kirsche";142;9;31;17,48;0,05;0,08;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;1,6;1;0;"Obst";1;"Mettmenstetten";"Tal";"10.04.2012";"25BEAFDF-BC61-4AC6-8AF9-E28997";120;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";1,6;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,05;1,12;NA;73,4;70,5;75;72,5;72,5;5,8;58,72;56,4;60;58;58;2,9;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"DD6ACC57-C40C-4750-8F7B-811D87";"Delan WG Kirsche";142;9;31;17,48;0,05;0,08;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;1,6;1;0;"Obst";1;"Mettmenstetten";"Tal";"30.05.2012";"07C10CC6-8A17-4ADF-823E-84FCC6";120;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";1,6;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,05;1,12;NA;73,4;70,5;75;72,5;72,5;5,8;58,72;56,4;60;58;58;2,9;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"FCC29AA9-AAA2-4EC6-87DB-71F439";"Cuprofix Steinobst";142;9;31;17,48;0,02;0,5;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,5;0;25;2;0;"Obst";1;"Mettmenstetten";"Tal";"02.04.2012";"43FF4DD0-0552-4006-8426-2B735A";150;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,159211177894645;0,25;"Cuprofix";"Cuprofix";NA;NA;0,0714285714285714;"30137 2";17,03;"dt";25;31;17,03;5566,7;1173399,19;0;6;0;1;2;0;0,02;12,5;NA;17,1;16,8;17;18;18;9;41,04;40,32;41;43,2;43;0,864;2,4;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"AC0152F0-1F6A-4C30-B1FE-448CB6";"Cuprofix Kernobst";142;9;31;17,48;0,28;0,3;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,5;0;1,07142857142857;2;0;"Obst";1;"Mettmenstetten";"Tal";"02.04.2012";"6217312F-B1A3-4524-A849-C4C599";400;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,159211177894645;0,15;"Cuprofix";"Cuprofix";NA;NA;0,0714285714285714;"30137 2";17,03;"dt";1,071428571;31;17,03;5566,7;1173399,19;0;6;0;1;2;0;0,28;0,535714285714286;NA;17,1;16,8;17;18;18;5,4;41,04;40,32;41;43,2;43;12,096;2,4;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"FCC29AA9-AAA2-4EC6-87DB-71F439";"Delan WG Steinobst";142;9;31;17,48;0,02;0,08;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;4;1;0;"Obst";1;"Mettmenstetten";"Tal";"15.05.2012";"AA8DE212-FE04-4597-833E-55E267";150;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";4;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,02;2,8;NA;73,4;70,5;75;72,5;72,5;5,8;58,72;56,4;60;58;58;1,16;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"FCC29AA9-AAA2-4EC6-87DB-71F439";"Delan WG Steinobst";142;9;31;17,48;0,02;0,08;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;4;1;0;"Obst";1;"Mettmenstetten";"Tal";"16.04.2012";"927CA180-13D1-4DCD-AB47-C070A4";150;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";4;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,02;2,8;NA;73,4;70,5;75;72,5;72,5;5,8;58,72;56,4;60;58;58;1,16;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"DD6ACC57-C40C-4750-8F7B-811D87";"Delan WG Kirsche";142;9;31;17,48;0,05;0,08;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;1,6;1;0;"Obst";1;"Mettmenstetten";"Tal";"02.05.2012";"3BFD0B36-3E8A-4FEA-A4A3-CA8417";120;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";1,6;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,05;1,12;NA;73,4;70,5;75;72,5;72,5;5,8;58,72;56,4;60;58;58;2,9;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"FCC29AA9-AAA2-4EC6-87DB-71F439";"Delan WG Steinobst";142;9;31;17,48;0,02;0,08;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;4;1;0;"Obst";1;"Mettmenstetten";"Tal";"13.06.2012";"661A5BF1-2B70-4652-B95D-0ED8A7";150;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";4;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,02;2,8;NA;73,4;70,5;75;72,5;72,5;5,8;58,72;56,4;60;58;58;1,16;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"DD6ACC57-C40C-4750-8F7B-811D87";"Delan WG Kirsche";142;9;31;17,48;0,05;0,08;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;1,6;1;0;"Obst";1;"Mettmenstetten";"Tal";"16.04.2012";"DA64F307-112D-4DFA-A77C-713D5F";120;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";1,6;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,05;1,12;NA;73,4;70,5;75;72,5;72,5;5,8;58,72;56,4;60;58;58;2,9;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"FCC29AA9-AAA2-4EC6-87DB-71F439";"Delan WG Steinobst";142;9;31;17,48;0,02;0,08;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;4;1;0;"Obst";1;"Mettmenstetten";"Tal";"10.04.2012";"B336E997-3460-414F-BF40-F4A34D";150;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";4;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,02;2,8;NA;73,4;70,5;75;72,5;72,5;5,8;58,72;56,4;60;58;58;1,16;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"142 Obst";"FCC29AA9-AAA2-4EC6-87DB-71F439";"Delan WG Steinobst";142;9;31;17,48;0,02;0,08;172524,18;86163,36;1;0;NA;78532,51;4;25,7;45240,18;7630,85;49110,98;2298,2;6999,3;1169610,79;56;1173399,19;57132,8;0;0;0;0,7;10;4;1;0;"Obst";1;"Mettmenstetten";"Tal";"30.05.2012";"6D630F4B-70A7-493D-BD77-9F587D";150;"kg";2012;1;50806,88;497;47761;1363,25;932149;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";17,03;"dt";4;31;17,03;5566,7;1173399,19;0;6;0;1;1;0,0702354367715739;0,02;2,8;NA;73,4;70,5;75;72,5;72,5;5,8;58,72;56,4;60;58;58;1,16;0,8;1;0;0;1;0;0;0;0,35;0;0;0
"143 Mais";"BE5D78E4-A307-4A87-91B4-7FBD87";"Trichobox (Trichogramma brassicae) Mais";143;65;31;20,45;0,45;22,5;216028,4;143658,95;1,3;2850;NA;30783,05;4;13,64;69708,85;112875,9;78207,9;5436,85;31635,75;780436,25;53;833865,7;33731,75;0;0;0;0;0;50;0;0;"Mais";1;"Oberembrach";"Tal";"05.07.2012";"8F74B92E-5044-4E93-B587-34E1AC";95;"1000 Stk.";2012;1,3;101310,1;460;47708;6276,35;607434,1;0;0;0;1;0;0;"Trichobox (Trichogramma brassicae) ";"Trichobox (Trichogramma brassicae)";NA;NA;0;"32048 5";18,75;"dt";50;31;18,75;31601,25;833865,7;3823,1;2;1;0;0;0;0,45;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;1,5;1;1;1
"143 Mais";"48C7307D-7C81-4208-8826-A112C3";"Trichobox (Trichogramma brassicae) Mais";143;65;31;20,45;1,05;52,5;216028,4;143658,95;1,3;2850;NA;30783,05;4;13,64;69708,85;112875,9;78207,9;5436,85;31635,75;780436,25;53;833865,7;33731,75;0;0;0;0;0;50;0;0;"Mais";1;"Oberembrach";"Tal";"05.07.2012";"263AF77E-2E08-4070-9C25-3C3F92";120,8;"1000 Stk.";2012;1,3;101310,1;460;47708;6276,35;607434,1;0;0;0;1;0;0;"Trichobox (Trichogramma brassicae) ";"Trichobox (Trichogramma brassicae)";NA;NA;0;"32048 5";18,75;"dt";50;31;18,75;31601,25;833865,7;3823,1;2;1;0;0;0;1,05;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;1,5;1;1;1
"143 Mais";"BE5D78E4-A307-4A87-91B4-7FBD87";"Trichobox (Trichogramma brassicae) Mais";143;65;31;20,45;0,45;22,5;216028,4;143658,95;1,3;2850;NA;30783,05;4;13,64;69708,85;112875,9;78207,9;5436,85;31635,75;780436,25;53;833865,7;33731,75;0;0;0;0;0;50;0;0;"Mais";1;"Oberembrach";"Tal";"26.06.2012";"52F19047-1DDB-49DA-B8C6-26A01A";95;"1000 Stk.";2012;1,3;101310,1;460;47708;6276,35;607434,1;0;0;0;1;0;0;"Trichobox (Trichogramma brassicae) ";"Trichobox (Trichogramma brassicae)";NA;NA;0;"32048 5";18,75;"dt";50;31;18,75;31601,25;833865,7;3823,1;2;1;0;0;0;0,45;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;1,5;1;1;1
"143 Mais";"48C7307D-7C81-4208-8826-A112C3";"Trichobox (Trichogramma brassicae) Mais";143;65;31;20,45;1,05;52,5;216028,4;143658,95;1,3;2850;NA;30783,05;4;13,64;69708,85;112875,9;78207,9;5436,85;31635,75;780436,25;53;833865,7;33731,75;0;0;0;0;0;50;0;0;"Mais";1;"Oberembrach";"Tal";"26.06.2012";"4CCF30E8-D67E-479D-B43A-5A43A9";120,8;"1000 Stk.";2012;1,3;101310,1;460;47708;6276,35;607434,1;0;0;0;1;0;0;"Trichobox (Trichogramma brassicae) ";"Trichobox (Trichogramma brassicae)";NA;NA;0;"32048 5";18,75;"dt";50;31;18,75;31601,25;833865,7;3823,1;2;1;0;0;0;1,05;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;1,5;1;1;1
"146 Kartoffeln";"F55FA6A8-F205-426F-8D1D-B16A20";"Monceren 250 FS Kartoffeln";146;36;31;44,57;2;3;372457,51;274204,85;1,85;0;810;83056,75;5;43,02;39364,33;191148,1;124537,83;10208,85;67248,23;1248890,97;49;1248890,97;646586,75;0;1;0;0,25;0;1,5;2;0;"Kartoffeln";1;"Oberstammheim";"Tal";"03.04.2012";"F2FAAD5A-BAFD-40B4-B9EF-BCA7FD";441,6;"l";2012;1,85;60860,78;450;87525;12008,98;937862;1;0;0;1;0,136468850844211;0,75;"Monceren 250 FS";"Monceren 250 FS";NA;NA;0;"30313 1";30,77;"dt";1,5;31;30,77;21496,45;1248890,97;2532,5;1;1;0;1;0,0323447091129841;2;0,375;NA;67,4943037160074;58,3;58,3;58,3;58,3;174,9;39,9116374165982;34,4747383598214;35;35;35;70;0,6;1;1;0;0;0;0;0;10,36;0,833333333333333;0;0
"146 Kartoffeln";"C9CBB349-A4B4-4327-818B-F5ACC3";"Monceren 250 FS Kartoffeln";146;36;31;44,57;0,74;0,89;372457,51;274204,85;1,85;0;810;83056,75;5;43,02;39364,33;191148,1;124537,83;10208,85;67248,23;1248890,97;49;1248890,97;646586,75;0;1;0;0,25;0;1,2027027027027;2;0;"Kartoffeln";1;"Oberstammheim";"Tal";"28.04.2012";"E62A7147-EF0E-43F8-9546-CDA15F";441,6;"l";2012;1,85;60860,78;450;87525;12008,98;937862;1;0;0;1;0,136468850844211;0,2225;"Monceren 250 FS";"Monceren 250 FS";NA;NA;0;"30313 1";30,77;"dt";1,202702703;31;30,77;21496,45;1248890,97;2532,5;1;1;0;1;0,0323447091129841;0,74;0,300675675675676;NA;67,4943037160074;58,3;58,3;58,3;58,3;51,887;39,9116374165982;34,4747383598214;35;35;35;25,9;0,6;1;1;0;0;0;0;0;10,36;0,833333333333333;0;0
"146 Kartoffeln";"0D362FFE-9212-44A7-8316-1C5682";"Monceren 250 FS Kartoffeln";146;36;31;44,57;1,5;1,81;372457,51;274204,85;1,85;0;810;83056,75;5;43,02;39364,33;191148,1;124537,83;10208,85;67248,23;1248890,97;49;1248890,97;646586,75;0;1;0;0,25;0;1,20666666666667;2;0;"Kartoffeln";1;"Oberstammheim";"Tal";"28.04.2012";"D83F3110-95A0-48E9-99D2-261371";441,6;"l";2012;1,85;60860,78;450;87525;12008,98;937862;1;0;0;1;0,136468850844211;0,4525;"Monceren 250 FS";"Monceren 250 FS";NA;NA;0;"30313 1";30,77;"dt";1,206666667;31;30,77;21496,45;1248890,97;2532,5;1;1;0;1;0,0323447091129841;1,5;0,301666666666667;NA;67,4943037160074;58,3;58,3;58,3;58,3;105,523;39,9116374165982;34,4747383598214;35;35;35;52,5;0,6;1;1;0;0;0;0;0;10,36;0,833333333333333;0;0
"146 Kartoffeln";"6B8DA8F9-292E-4819-A0CB-C50035";"Monceren 250 FS Kartoffeln";146;36;31;44,57;3,12;4,68;372457,51;274204,85;1,85;0;810;83056,75;5;43,02;39364,33;191148,1;124537,83;10208,85;67248,23;1248890,97;49;1248890,97;646586,75;0;1;0;0,25;0;1,5;2;0;"Kartoffeln";1;"Oberstammheim";"Tal";"03.04.2012";"1BFFDE96-BAE2-49EE-A815-68E732";441,6;"l";2012;1,85;60860,78;450;87525;12008,98;937862;1;0;0;1;0,136468850844211;1,17;"Monceren 250 FS";"Monceren 250 FS";NA;NA;0;"30313 1";30,77;"dt";1,5;31;30,77;21496,45;1248890,97;2532,5;1;1;0;1;0,0323447091129841;3,12;0,375;NA;67,4943037160074;58,3;58,3;58,3;58,3;272,844;39,9116374165982;34,4747383598214;35;35;35;109,2;0,6;1;1;0;0;0;0;0;10,36;0,833333333333333;0;0
"146 Kartoffeln";"C611F21E-BBC6-4AAE-B656-EDD3CC";"Monceren 250 FS Kartoffeln";146;36;31;44,57;1;1,21;372457,51;274204,85;1,85;0;810;83056,75;5;43,02;39364,33;191148,1;124537,83;10208,85;67248,23;1248890,97;49;1248890,97;646586,75;0;1;0;0,25;0;1,21;2;0;"Kartoffeln";1;"Oberstammheim";"Tal";"28.04.2012";"1BFA55F6-DF3B-435F-90B8-0D53C3";441,6;"l";2012;1,85;60860,78;450;87525;12008,98;937862;1;0;0;1;0,136468850844211;0,3025;"Monceren 250 FS";"Monceren 250 FS";NA;NA;0;"30313 1";30,77;"dt";1,21;31;30,77;21496,45;1248890,97;2532,5;0;0;0;1;0,0323447091129841;1;0,3025;NA;67,4943037160074;58,3;58,3;58,3;58,3;70,543;39,9116374165982;34,4747383598214;35;35;35;35;0,6;1;1;0;0;0;0;0;10,36;0,833333333333333;0;0
"146 Kartoffeln";"7B19831C-EAE2-45DD-8D78-F0CC8D";"Monceren 250 FS Kartoffeln";146;36;31;44,57;2;2,41;372457,51;274204,85;1,85;0;810;83056,75;5;43,02;39364,33;191148,1;124537,83;10208,85;67248,23;1248890,97;49;1248890,97;646586,75;0;1;0;0,25;0;1,205;2;0;"Kartoffeln";1;"Oberstammheim";"Tal";"28.04.2012";"9077FA0B-4F4B-4435-BC6C-3B0724";441,6;"l";2012;1,85;60860,78;450;87525;12008,98;937862;1;0;0;1;0,136468850844211;0,6025;"Monceren 250 FS";"Monceren 250 FS";NA;NA;0;"30313 1";30,77;"dt";1,205;31;30,77;21496,45;1248890,97;2532,5;1;1;0;1;0,0323447091129841;2;0,30125;NA;67,4943037160074;58,3;58,3;58,3;58,3;140,503;39,9116374165982;34,4747383598214;35;35;35;70;0,6;1;1;0;0;0;0;0;10,36;0,833333333333333;0;0
"159 UebrigesGetreide";"5D536327-14B8-4F77-BF2F-427A3D";"CCC Extra Futterweizen";159;3425;31;36,19;0,34;0,24;521464,25;118993,35;2,2;0;NA;0;3;3,7;189821,87;118993,35;283940,12;5748,75;22600,15;540992,44;36;540992,44;10260;0;1;0;0,46;25;0,705882352941176;2;0;"UebrigesGetreide";17;"";"Tal";"21.03.2012";"3D332C78-C231-40EF-8D53-96A559";87;"l";2012;2,2;189821,87;550;100275;8395;313929;0;0;0;1;0,0552007213501743;0,1104;"CCC Extra";"CCC Extra";NA;NA;0,0714285714285714;"31524 1";35,75;"dt";0,705882353;31;35,75;0;540992,44;2228,5;1;1;0;1;0,184174473133588;0,34;0,324705882352941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;10,99;0,4;0;0
