Massnahme;Produktbezeichnung;Einheit.Produkt;Lohnkosten Fr./AE;Spezial ja/nein;Bemerkungen;;;
Aussaat Hauptkultur;Sommergerste, Saatgut komb. Gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Betterave sucrière, semence monogerme enrobée, avec Gaucho, Rosandra;Dose;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Saatgut ungebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Wintertriticale, Biosaatgut ungebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen WIWA, Biosaatgut ungebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Avoine de printemps, semences non traitées;dt;150;0;;;;
Aussaat Hauptkultur;Buntbrache Vollversion;kg;150;0;;;;
Aussaat Hauptkultur;Colza, semences traitées: Holl V 1410 L;kg;150;0;;;;
Aussaat Hauptkultur;Blumenkohl, Setzlinge;100 Stk.;150;0;;;;
Aussaat Hauptkultur;Futterweizen Winnetou;dt;150;0;;;;
Aussaat Hauptkultur;Pois;dt;150;0;;;;
Aussaat Hauptkultur;Cerall;ml;150;0;;;;
Aussaat Hauptkultur;Cichorien Treib-, Saatgut;1000 Stk.;150;0;;;;
Aussaat Hauptkultur;Rotationsbrache Vollversion;kg;150;0;;;;
Aussaat Hauptkultur;Rotklee Mattenklee Inl.;kg;150;0;;;;
Aussaat Hauptkultur;Courge, plantons;100 Stk.;150;0;;;;
Aussaat Hauptkultur;Standardmischung 320 (3-jährig);kg;150;0;;;;
Aussaat Hauptkultur;Wintergerste,  Fridericus;dt;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Saatgut . Gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Engl. Raigras Artesia;Stk.;150;0;;;;
Aussaat Hauptkultur;Winterkorn, Saatgut;dt;150;0;;;;
Aussaat Hauptkultur;Erdbeersetzlinge, Frigopflanze;100 Stk.;150;0;;;;
Aussaat Hauptkultur;Felixia;Dose;150;0;;;;
Aussaat Hauptkultur;Mélange standard 420 (longue durée);kg;150;0;;;;
Aussaat Hauptkultur;Mélange standard Salvia (utilisation extensive);kg;150;0;;;;
Aussaat Hauptkultur;Oignon d'hiver, semences;kg;150;0;;;;
Aussaat Hauptkultur;Orge de printemps, semences traitées;dt;150;0;;;;
Aussaat Hauptkultur;Regent;l;150;0;;;;
Aussaat Hauptkultur;Runal;dt;150;0;;;;
Aussaat Hauptkultur;Grassamen Jura 37;Stk.;150;0;;;;
Aussaat Hauptkultur;Gründdüngung (Spezialmischung);Stk.;150;0;;;;
Aussaat Hauptkultur;Gurken, Setzlinge;100 Stk.;150;0;;;;
Aussaat Hauptkultur;Hybritgerste Hobbit;Dose;150;0;;;;
Aussaat Hauptkultur;Siala;dt;150;0;;;;
Aussaat Hauptkultur;Triticale,  Triamant;dt;150;0;;;;
Aussaat Hauptkultur;Winterraps Hollraps;kg;150;0;;;;
Aussaat Hauptkultur;Winterraps, Vyspi;kg;150;0;;;;
Aussaat Hauptkultur;Winterroggen Palazzo;kg;150;0;;;;
Aussaat Hauptkultur;Körnermaissaatgut DK 287;Dose;150;0;;;;
Aussaat Hauptkultur;LG 3212;Dose;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Bio-Saatgut;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Forel;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeizt Forel;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeizt Tirone;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeizt, Winnetou;dt;150;0;;;;
Aussaat Hauptkultur; Mulan;dt;150;0;;;;
Aussaat Hauptkultur;Betterave, semences bio;kg;150;0;;;;
Aussaat Hauptkultur;Blé d'automne, semences traitées panifiable;dt;150;0;;;;
Aussaat Hauptkultur;Braugerste Beatrix;kg;150;0;;;;
Aussaat Hauptkultur;d-Wintertriticale, Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Dinkel Oberkulmer;dt;150;0;;;;
Aussaat Hauptkultur;Famosa 40;kg;150;0;;;;
Aussaat Hauptkultur;Fiorina;dt;150;0;;;;
Aussaat Hauptkultur;Harvestore Gold;kg;150;0;;;;
Aussaat Hauptkultur;Mélange standard 106 (annuel);kg;150;0;;;;
Aussaat Hauptkultur;OH 330;Sack;150;0;;;;
Aussaat Hauptkultur;Mélange standard 340 (3 ans);kg;150;0;;;;
Aussaat Hauptkultur;Mélange sursemis 440;kg;150;0;;;;
Aussaat Hauptkultur;Ölrettich;kg;150;0;;;;
Aussaat Hauptkultur;Orge d'automne, semence traitée;dt;150;0;;;;
Aussaat Hauptkultur;Plants de pomme, normal;dt;150;0;;;;
Aussaat Hauptkultur;Pois protéagineux d'hiver, semences non traitées;dt;150;0;;;;
Aussaat Hauptkultur;Schnittblumen, Samen;kg;150;0;;;;
Aussaat Hauptkultur;Schweizer Orga Mix S;kg;150;0;;;;
Aussaat Hauptkultur;Pfefferminze Stecklinge, Teiler Martin;Stk.;150;0;;;;
Aussaat Hauptkultur;Sommer-Eiweisserbsen, Saatgut ungebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Standardmischung 330 ,  Tarda 33M;kg;150;0;;;;
Aussaat Hauptkultur;Tachigaren;l;150;0;;;;
Aussaat Hauptkultur;Triticales d'automne, semences trait. combiné;dt;150;0;;;;
Aussaat Hauptkultur;UFA Alpha;kg;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Friderercius;dt;150;0;;;;
Aussaat Hauptkultur;Rapssaaatgut V140OL;Stk.;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Friedericus;dt;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Landi Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Wintergrün;kg;150;0;;;;
Aussaat Hauptkultur;Wintertriticale, Saatgut Bedretto;dt;150;0;;;;
Aussaat Hauptkultur;Wintertriticale, Saatgut gebeizt, Bedretto;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen Arina;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeizt, Ludwig;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut Levis gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Tapodor;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen,Arina;dt;150;0;;;;
Aussaat Hauptkultur;Zwiebeln, Präzisionssaatgut;kg;150;0;;;;
Aussaat Hauptkultur;Blé d'automne, semences bio non traitées;dt;150;0;;;;
Aussaat Hauptkultur;Blé d'automne, semences traitées Claro;dt;150;0;;;;
Aussaat Hauptkultur;Blé d'automne, semences traitées, Ludwig;dt;150;0;;;;
Aussaat Hauptkultur;Blé d'automne, ZINAL;dt;150;0;;;;
Aussaat Hauptkultur;Blé fourrager;dt;150;0;;;;
Aussaat Hauptkultur;Blé fourrager Drifter;dt;150;0;;;;
Aussaat Hauptkultur;Braugerste  Annabell;kg;150;0;;;;
Aussaat Hauptkultur;Caravan;dt;150;0;;;;
Aussaat Hauptkultur;Erbsen Verarbeitung  Fabiola;kg;150;0;;;;
Aussaat Hauptkultur;Futterweizen ;dt;150;0;;;;
Aussaat Hauptkultur;Futterweizen Tapidor;dt;150;0;;;;
Aussaat Hauptkultur;Tabakpflanzen mit Topfballen;1000 Stk.;150;0;;;;
Aussaat Hauptkultur;Grassamen Queenfeld;kg;150;0;;;;
Aussaat Hauptkultur;Tomaten, Setzlinge;100 Stk.;150;0;;;;
Aussaat Hauptkultur;Jachère florale,  version de base;kg;150;0;;;;
Aussaat Hauptkultur;Mélange standard 323 (3 ans);kg;150;0;;;;
Aussaat Hauptkultur;Mulan;dt;150;0;;;;
Aussaat Hauptkultur;Orge de printemps, semences;dt;150;0;;;;
Aussaat Hauptkultur;UFA Regina Gold;Stk.;150;0;;;;
Aussaat Hauptkultur;Rotationsbrache Vollversion mit Saathelfer;kg;150;0;;;;
Aussaat Hauptkultur;UFA Weluz;Stk.;150;0;;;;
Aussaat Hauptkultur;Sommer-Eiweisserbsen, Saatgut gebeizt Mascara;dt;150;0;;;;
Aussaat Hauptkultur;Sommergerste, Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Sommerhafer, Saatgut komb. Gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Sommerweizen, Saatgut;dt;150;0;;;;
Aussaat Hauptkultur;Standardmischung 230 (2- bis 3-jährig);kg;150;0;;;;
Aussaat Hauptkultur;Standardmischung 330 (3-jährig) A;kg;150;0;;;;
Aussaat Hauptkultur;Standardmischung 440 AR Pastor Highspeed (längerdauernd, für Weide);kg;150;0;;;;
Aussaat Hauptkultur;UFA Salvia;kg;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Semper;dt;150;0;;;;
Aussaat Hauptkultur;Winterraps, Saatgut Compass;Dose;150;0;;;;
Aussaat Hauptkultur;Winterraps, Saatgut gebeizt Compass;Dose;150;0;;;;
Aussaat Hauptkultur;Wintertriticale  Prader;kg;150;0;;;;
Aussaat Hauptkultur;Wintertriticale, Saatgut geb.Dorena;dt;150;0;;;;
Aussaat Hauptkultur;Wintertriticale, Saatgut komb. Gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Wintertriticale, Tarzan;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, claro;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Claro;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Claro CH;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeizt Claro;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeizt forel;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeiztClaro;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut komb. Gebeizt Lewis;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut Papageno;dt;150;0;;;;
Aussaat Hauptkultur;Zinal;dt;150;0;;;;
Aussaat Hauptkultur;Alfotop;kg;150;0;;;;
Aussaat Hauptkultur;Avoine en vert;dt;150;0;;;;
Aussaat Hauptkultur;Blé d'automne Ségor;dt;150;0;;;;
Aussaat Hauptkultur;Blé d'automne, semences traitées, Arina;dt;150;0;;;;
Aussaat Hauptkultur;Blé d'automne, semences traitées, Runal;dt;150;0;;;;
Aussaat Hauptkultur;Blé d'automne, semences traitées, Zinal;dt;150;0;;;;
Aussaat Hauptkultur;Blé d'automne, SIALA;dt;150;0;;;;
Aussaat Hauptkultur;Bodenkohlrabi, Körner;kg;150;0;;;;
Aussaat Hauptkultur;Buntbrache Vollversion ;kg;150;0;;;;
Aussaat Hauptkultur;Cruiser OSR;l;150;0;;;;
Aussaat Hauptkultur;Dérobée APP;kg;150;0;;;;
Aussaat Hauptkultur;Eigenes Produkt...;kg;150;0;;;;
Aussaat Hauptkultur;Erbsen, Bio-Körner;kg;150;0;;;;
Aussaat Hauptkultur;Erbsen, Körner RF1724;kg;150;0;;;;
Aussaat Hauptkultur;Grünschnittroggen;kg;150;0;;;;
Aussaat Hauptkultur;Jachère florale, version complète;kg;150;0;;;;
Aussaat Hauptkultur;Mélange annuel OH-17;kg;150;0;;;;
Aussaat Hauptkultur;Mélange standard 200 (2 ans);kg;150;0;;;;
Aussaat Hauptkultur;Mélange standard 240 (2 à 3 ans);kg;150;0;;;;
Aussaat Hauptkultur;Monceren 250 FS;l;150;0;;;;
Aussaat Hauptkultur;Monceren Pro;l;150;0;;;;
Aussaat Hauptkultur;Orga-Mix Rapid;kg;150;0;;;;
Aussaat Hauptkultur;Prelude UW;l;150;0;;;;
Aussaat Hauptkultur;Rizolex 50 SC;l;150;0;;;;
Aussaat Hauptkultur;Rustic Futtersaatweizen;dt;150;0;;;;
Aussaat Hauptkultur;Sareptasenf;kg;150;0;;;;
Aussaat Hauptkultur;Schweizer 330  Gras;kg;150;0;;;;
Aussaat Hauptkultur;schweizer AP 17;kg;150;0;;;;
Aussaat Hauptkultur;Schweizer Rapid Mix ;kg;150;0;;;;
Aussaat Hauptkultur;Sommer-Eiweisserbsen, Saatgut gebeizt Alvesta;dt;150;0;;;;
Aussaat Hauptkultur;Sommergerste, Eunova;dt;150;0;;;;
Aussaat Hauptkultur;Sommerhafer, Biosaatgut ungebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Standardmischung 420 (längerdauernd, raigrasfähige Lagen);kg;150;0;;;;
Aussaat Hauptkultur;Standardmischung 430 Highspeed (längerdauernd, raigrasfähige Lagen);kg;150;0;;;;
Aussaat Hauptkultur;Tournesol, semence traitée;kg;150;0;;;;
Aussaat Hauptkultur;UFA 330;kg;150;0;;;;
Aussaat Hauptkultur;UFA Weluz;kg;150;0;;;;
Aussaat Hauptkultur;W Triticale, Prader;dt;150;0;;;;
Aussaat Hauptkultur;W.Weizen, Runal;dt;150;0;;;;
Aussaat Hauptkultur;WG, Landi;dt;150;0;;;;
Aussaat Hauptkultur;Wiesenfuchsschwanz Alopex;kg;150;0;;;;
Aussaat Hauptkultur;Wintergerste Fridericus, Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Franziska;dt;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Landi;dt;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Saatgut gebeizt Landi;dt;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Saatgut KWS Meridan;dt;150;0;;;;
Aussaat Hauptkultur;Winterhafer, Saatgut komb. Gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Winterraps, Standing;kg;150;0;;;;
Aussaat Hauptkultur;Winterroggen, Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Winterroggen, Saatgut gebeizt Palazzo;dt;150;0;;;;
Aussaat Hauptkultur;Wintertriticale, Dorena;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen Claro;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, runal;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeizt  Mulan;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeizt, Forel;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut komb. Gebeizt Runal;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut ungebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Siala;kg;150;0;;;;
Aussaat Hauptkultur;Winterweizen,Ludwig;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizensaatgut Rustic (Futter);dt;150;0;;;;
Aussaat Hauptkultur;Winterzwiebel, Präzisionssaatgut;kg;150;0;;;;
Aussaat Hauptkultur;Zwiebeln, Tamara;kg;150;0;;;;
Aussaat Hauptkultur;Alexandrinerklee;kg;150;0;;;;
Aussaat Hauptkultur;Alfa 32;kg;150;0;;;;
Aussaat Hauptkultur;Arina;kg;150;0;;;;
Aussaat Hauptkultur;Avoine de printemps, semences bio non traitées;dt;150;0;;;;
Aussaat Hauptkultur;Bastard Raigras;kg;150;0;;;;
Aussaat Hauptkultur;Blé d'automne Forel;dt;150;0;;;;
Aussaat Hauptkultur;Blé d'automne, Nara;dt;150;0;;;;
Aussaat Hauptkultur;Blé de printemps, semence traitée;dt;150;0;;;;
Aussaat Hauptkultur;Blé de printemps, semences non traitées;dt;150;0;;;;
Aussaat Hauptkultur;Blé fourrager Rustic;dt;150;0;;;;
Aussaat Hauptkultur;Blé fourrager, semence traitée;dt;150;0;;;;
Aussaat Hauptkultur;Cedomon;l;150;0;;;;
Aussaat Hauptkultur;Celest Trio;l;150;0;;;;
Aussaat Hauptkultur;Claro, Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Combin, Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Dinkel Ostro;dt;150;0;;;;
Aussaat Hauptkultur;Dinkel Saatgut;kg;150;0;;;;
Aussaat Hauptkultur;Dinkelsaatgut Oberkulmer;kg;150;0;;;;
Aussaat Hauptkultur;Engl. Raigras Arvicola;kg;150;0;;;;
Aussaat Hauptkultur;Fridericus;dt;150;0;;;;
Aussaat Hauptkultur;Futterw. Mulan;dt;150;0;;;;
Aussaat Hauptkultur;Futterweizen Winwtou;dt;150;0;;;;
Aussaat Hauptkultur;Futterweizen, Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Futterweizen, Saatgut gebeizt, Winnetou;dt;150;0;;;;
Aussaat Hauptkultur;Gelbsenf;kg;150;0;;;;
Aussaat Hauptkultur;ISARD Wintereiweisserbsen;dt;150;0;;;;
Aussaat Hauptkultur;Jachère tournante, version de base;kg;150;0;;;;
Aussaat Hauptkultur;LU Mittelland Trocken;kg;150;0;;;;
Aussaat Hauptkultur;Luzerne, Saatgut;kg;150;0;;;;
Aussaat Hauptkultur;Mähweide Steffen 4400 Turbo;kg;150;0;;;;
Aussaat Hauptkultur;Maïs sucré, semences;kg;150;0;;;;
Aussaat Hauptkultur;Maxim XL;l;150;0;;;;
Aussaat Hauptkultur;Mediamischung 20;kg;150;0;;;;
Aussaat Hauptkultur;Mélange standard 108 annuel);kg;150;0;;;;
Aussaat Hauptkultur;Mélange standard 200 Tetra;kg;150;0;;;;
Aussaat Hauptkultur;Mélange standard 300 (3 ans);kg;150;0;;;;
Aussaat Hauptkultur;Mélange standard 450 (utilisation extensive);kg;150;0;;;;
Aussaat Hauptkultur;Mélange standard 460 (extensif 6 ans);kg;150;0;;;;
Aussaat Hauptkultur;Mélange standard Broma (utilisation extensive);kg;150;0;;;;
Aussaat Hauptkultur;Mélange turbo 46-FL (longue durée);kg;150;0;;;;
Aussaat Hauptkultur;Merlot;dt;150;0;;;;
Aussaat Hauptkultur;Nitrate ammoniaque 27 % N + 2.5 % Mg;dt;150;0;;;;
Aussaat Hauptkultur;OH 450 Salvia;kg;150;0;;;;
Aussaat Hauptkultur;OH 462;kg;150;0;;;;
Aussaat Hauptkultur;Oignon, semences;kg;150;0;;;;
Aussaat Hauptkultur;Orga-Mix C;kg;150;0;;;;
Aussaat Hauptkultur;Orge d'automne, semences non traitées;dt;150;0;;;;
Aussaat Hauptkultur;Orge d'automne, semences trait. Combiné;dt;150;0;;;;
Aussaat Hauptkultur;Orge d'automne, semences traitées Merlot;dt;150;0;;;;
Aussaat Hauptkultur;Palazzo/Picasso 5:1;kg;150;0;;;;
Aussaat Hauptkultur;panais;kg;150;0;;;;
Aussaat Hauptkultur;Phacélie;kg;150;0;;;;
Aussaat Hauptkultur;Pois protéagineux d'hiver, semences traitées;dt;150;0;;;;
Aussaat Hauptkultur;Pois protéagineux de printemps, semence traitée;dt;150;0;;;;
Aussaat Hauptkultur;Pois protéagineux de printemps, semences traitées, Hardy;dt;150;0;;;;
Aussaat Hauptkultur;Propres semences;kg;150;0;;;;
Aussaat Hauptkultur;Randen, Biosamen;kg;150;0;;;;
Aussaat Hauptkultur;Rotklee Mattenklee Inl. Merula Basissaatgut;kg;150;0;;;;
Aussaat Hauptkultur;Rotklee Mattenklee Inl. Pastor;kg;150;0;;;;
Aussaat Hauptkultur;Rüben Herbst-, Mai-, Samen;kg;150;0;;;;
Aussaat Hauptkultur;Schweizer 106 ;kg;150;0;;;;
Aussaat Hauptkultur;Seigle, semence traitées;dt;150;0;;;;
Aussaat Hauptkultur;Sommergerste,Ascona;dt;150;0;;;;
Aussaat Hauptkultur;Sommerhafer Triton;kg;150;0;;;;
Aussaat Hauptkultur;Sommerhafer, Ebène;dt;150;0;;;;
Aussaat Hauptkultur;Sommerhafer, Saatgut ungebeizt Nelson;dt;150;0;;;;
Aussaat Hauptkultur;Sommertriticale, Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Standardmischung 240 ;kg;150;0;;;;
Aussaat Hauptkultur;Standardmischung 323 (3-jährig) Gold;kg;150;0;;;;
Aussaat Hauptkultur;Standardmischung 430 ;kg;150;0;;;;
Aussaat Hauptkultur;Standardmischung 431 (längerdauernd,nicht raigrasfähige Lagen);kg;150;0;;;;
Aussaat Hauptkultur;Standardmischung 440;kg;150;0;;;;
Aussaat Hauptkultur;Standardmischung 442 (längerdauernd,nicht raigrasfähige Lagen);kg;150;0;;;;
Aussaat Hauptkultur;Standardmischung 444 (längerdauernd,nicht raigrasfähige Lagen);kg;150;0;;;;
Aussaat Hauptkultur;Standardmischung 450 (extensive Nutzungen);kg;150;0;;;;
Aussaat Hauptkultur;Standardmischung Humida (extensive Nutzungen);kg;150;0;;;;
Aussaat Hauptkultur;Tarda 33m;kg;150;0;;;;
Aussaat Hauptkultur;Triticale, semences traitées, Dorena;dt;150;0;;;;
Aussaat Hauptkultur;Triticale, semences traitées, Talentro;dt;150;0;;;;
Aussaat Hauptkultur;UFA 430 A;kg;150;0;;;;
Aussaat Hauptkultur;UFA 440 HS;kg;150;0;;;;
Aussaat Hauptkultur;UFA STRUFU;kg;150;0;;;;
Aussaat Hauptkultur;UFA Wintergruen;kg;150;0;;;;
Aussaat Hauptkultur;W-Weizen Claro;kg;150;0;;;;
Aussaat Hauptkultur;Weizen;dt;150;0;;;;
Aussaat Hauptkultur;Westerwoldisches Raigras;kg;150;0;;;;
Aussaat Hauptkultur;WG, Caravan;dt;150;0;;;;
Aussaat Hauptkultur;Wiandi Grünschittroggen;kg;150;0;;;;
Aussaat Hauptkultur;Wintergerste,  Semper        Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Biosaatgut ungebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Jasmin;dt;150;0;;;;
Aussaat Hauptkultur;Wintergerste, KWS Cassia;dt;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Saatgut gebeizt Franziska;dt;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Saatgut gebeizt Fredericus;dt;150;0;;;;
Aussaat Hauptkultur;Wintergerste, Semper Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Winterhafer, Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Winterkorn, Saatgut Ostro;dt;150;0;;;;
Aussaat Hauptkultur;Winterraps, Talent;kg;150;0;;;;
Aussaat Hauptkultur;Winterroggen;kg;150;0;;;;
Aussaat Hauptkultur;Winterroggen, Biosaatgut ungebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Winterroggen, Picasso/Matador;kg;150;0;;;;
Aussaat Hauptkultur;Wintertriticale, Dorena Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Wintertriticale, Saatgut;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen Runal, Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen Tapidor, Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen Zinal;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen Zinal, Saatgut gebeizt;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Mulan;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut geb. Siala;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeizt Levis;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeizt Ludwig;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeizt Siala;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut gebeizt, Claro;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Saatgut komb. Gebeizt Claro;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen, Zinal;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizen,ZINAL;dt;150;0;;;;
Aussaat Hauptkultur;Winterweizensaatgut Papageno (Futter);dt;150;0;;;;
Aussaat Hauptkultur;WW, Claro;dt;150;0;;;;
Aussaat Hauptkultur;WW, Galaxie;dt;150;0;;;;
Aussaat Hauptkultur;WW, Levis;dt;150;0;;;;
Aussaat Hauptkultur;Dinkel (Winterkorn);;150;0;;;;
Aussaat Hauptkultur;Futterweizen;;150;0;;;;
Aussaat Hauptkultur;Sommergerste;;150;0;;;;
Aussaat Hauptkultur;Sommerhafer;;150;0;;;;
Aussaat Hauptkultur;Sommertriticale;;150;0;;;;
Aussaat Hauptkultur;Sommerweizen;;150;0;;;;
Aussaat Hauptkultur;Wintergerste;;150;0;;;;
Aussaat Hauptkultur;Winterhafer;;150;0;;;;
Aussaat Hauptkultur;Winterroggen (Hybridsorten);;150;0;;;;
Aussaat Hauptkultur;Wintertriticale;;150;0;;;;
Aussaat Hauptkultur;Winterweizen;;150;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut;Dose;140;0;;;;
Aussaat Hauptkultur;Maïs plante entière, semences;Dose;140;0;;;;
Aussaat Hauptkultur;Körnermaissaatgut;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Biosaatgut;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut gebeizt;Dose;140;0;;;;
Aussaat Hauptkultur;Maïs plante entière, semence traitée;Dose;140;0;;;;
Aussaat Hauptkultur;Maïs-grain, semence traitée;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut, Grosso;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut, Millesim;Dose;140;0;;;;
Aussaat Hauptkultur;Körnermaissaatgut Amadeo;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais Coxximo Mesurol;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut, Benicia;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais,  Amadeo;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut LG3220/Ricardinio;Dose;140;0;;;;
Aussaat Hauptkultur;Körnermais, Saatgut gebeizt;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut Amadeo;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut PR39T45;Dose;140;0;;;;
Aussaat Hauptkultur;Körnermaissaatgut LG 30.222;Dose;140;0;;;;
Aussaat Hauptkultur;Körnermaissaatgut LG 3212;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Biosaatgut Fabregas Bio50 MG;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut gebeizt Ricardinio;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut LG 30.222;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut, Amadeo mit Mesurol;Dose;140;0;;;;
Aussaat Hauptkultur;Saatmais;Stk.;140;0;;;;
Aussaat Hauptkultur;Silomais Saatgut Ayrro;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut, Marcello;Dose;140;0;;;;
Aussaat Hauptkultur;Körnermaissaatgut  LG 32.12;Dose;140;0;;;;
Aussaat Hauptkultur;Maïs grains, semences;Dose;140;0;;;;
Aussaat Hauptkultur;Maïs plante entière;Dose;140;0;;;;
Aussaat Hauptkultur;Maïs plante entière, semences delitop;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Bio-Saatgut;Dose;140;0;;;;
Aussaat Hauptkultur;Maïs plante entière, semence traitée Ricardino;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais Amadeo, Saatgut;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais LG 3220, Saatgut;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Aurelia;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Biosaatgut (Amadeo);Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut  PR39F58;Dose;140;0;;;;
Aussaat Hauptkultur;Silomais, Saatgut gebeizt LG30 218;Dose;140;0;;;;
